,date,time,latitude,longitude,type,depth,depth_error,depth_seismic_stations,magnitude,magnitude_type,magnitude_error,magnitude_seismic_stations,azimuthal_gap,horizontal_distance,horizontal_error,root_mean_square,id,source,location_source,magnitude_source,status,geocode_data,city,country,latlng,year
2259,11/21/2011,3:15:42,24.96,95.23200000000001,Earthquake,107.0,,370.0,5.7,MWW,,,14.5,,,0.99,USP000JB6K,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Sagaing Region', 'short_name': 'Sagaing Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Myanmar (Burma)', 'short_name': 'MM', 'types': ['country', 'political']}], 'formatted_address': 'Sagaing Region, Myanmar (Burma)', 'geometry': {'bounds': {'northeast': {'lat': 27.3683529, 'lng': 97.053123}, 'southwest': {'lat': 21.5777569, 'lng': 93.988237}}, 'location': {'lat': 24.428381, 'lng': 95.3939551}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 27.3683529, 'lng': 97.053123}, 'southwest': {'lat': 21.5777569, 'lng': 93.988237}}}, 'place_id': 'ChIJv6z-g-oLNjcRtbu5Q1k-Ah4', 'types': ['administrative_area_level_1', 'political']}",Sagaing Region,Myanmar (Burma),"24.96,95.232",2011
2260,11/22/2011,18:48:16,-15.364,-65.09,Earthquake,549.9,,832.0,6.6,MWW,,,11.2,,,0.8,USP000JB98,US,US,US,Reviewed,{},,,"-15.364,-65.09",2011
2261,11/23/2011,12:17:51,34.285,25.083000000000002,Earthquake,10.0,,345.0,5.5,MWC,,,42.1,,,1.03,USP000JBA2,US,US,GCMT,Reviewed,{},,,"34.285,25.083",2011
2262,11/23/2011,19:24:31,37.365,141.368,Earthquake,34.0,,496.0,6.1,MWW,,,23.4,,,0.73,USP000JBAF,US,US,US,Reviewed,{},,,"37.365,141.368",2011
2263,11/24/2011,10:25:34,41.898,142.639,Earthquake,38.0,,580.0,6.2,MWW,,,18.3,,,0.79,USP000JBB8,US,US,US,Reviewed,{},,,"41.898,142.639",2011
2264,11/28/2011,9:13:11,-7.019,116.98299999999999,Earthquake,616.5,2.3,521.0,5.8,MWW,,,14.7,,,0.78,USP000JBH2,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Indonesia', 'short_name': 'ID', 'types': ['country', 'political']}], 'formatted_address': 'Indonesia', 'geometry': {'bounds': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}, 'location': {'lat': -0.789275, 'lng': 113.921327}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}}, 'place_id': 'ChIJtwRkSdcHTCwRhfStG-dNe-M', 'types': ['country', 'political']}",,Indonesia,"-7.019,116.983",2011
2265,11/28/2011,12:26:45,-5.48,153.733,Earthquake,25.0,,265.0,6.1,MWW,,,15.1,,,1.12,USP000JBHN,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Papua New Guinea', 'short_name': 'PG', 'types': ['country', 'political']}], 'formatted_address': 'Papua New Guinea', 'geometry': {'bounds': {'northeast': {'lat': -0.6702, 'lng': 159.9609001}, 'southwest': {'lat': -12.0823, 'lng': 140.8419695}}, 'location': {'lat': -6.314992999999999, 'lng': 143.95555}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -0.6702, 'lng': 159.9609001}, 'southwest': {'lat': -12.0823, 'lng': 140.8419695}}}, 'place_id': 'ChIJr54Ov6_oWWgRehKcjg3l8No', 'types': ['country', 'political']}",,Papua New Guinea,"-5.48,153.733",2011
2266,11/29/2011,0:30:29,-1.6019999999999999,-15.45,Earthquake,10.0,,416.0,5.9,MWW,,,29.9,,,1.18,USP000JBJX,US,US,US,Reviewed,{},,,"-1.602,-15.45",2011
2267,11/30/2011,0:27:07,15.455,118.999,Earthquake,9.0,,370.0,6.0,MWW,,,11.5,,,1.01,USP000JBMJ,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Philippines', 'geometry': {'bounds': {'northeast': {'lat': 21.2412572, 'lng': 127.6444784}, 'southwest': {'lat': 4.2259, 'lng': 116.1474999}}, 'location': {'lat': 12.879721, 'lng': 121.774017}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 19.7610407, 'lng': 130.6600275}, 'southwest': {'lat': 3.6346296, 'lng': 114.583481}}}, 'place_id': 'ChIJY96HXyFTQDIRV9opeu-QR3g', 'types': ['country', 'political']}",,Philippines,"15.455,118.999",2011
2268,11/30/2011,14:57:45,-22.17,-176.73,Earthquake,171.8,,228.0,5.6,MWC,,,24.5,,,1.01,USP000JBNA,US,US,GCMT,Reviewed,{},,,"-22.17,-176.73",2011
2269,11/30/2011,19:42:33,7.805,93.84299999999999,Earthquake,6.0,,315.0,5.6,MWW,,,21.4,,,1.08,USP000JBNK,US,US,US,Reviewed,"{'address_components': [{'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'India', 'geometry': {'bounds': {'northeast': {'lat': 35.5087008, 'lng': 97.39535869999999}, 'southwest': {'lat': 6.4626999, 'lng': 68.1097}}, 'location': {'lat': 20.593684, 'lng': 78.96288}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 35.5087008, 'lng': 97.39535869999999}, 'southwest': {'lat': 6.4626999, 'lng': 68.1097}}}, 'place_id': 'ChIJkbeSa_BfYzARphNChaFPjNc', 'types': ['country', 'political']}",,India,"7.805,93.843",2011
2270,12/1/2011,22:53:37,-0.626,121.97399999999999,Earthquake,10.0,,157.0,5.5,MWC,,,25.3,,,1.18,USP000JBPZ,US,US,GCMT,Reviewed,"{'address_components': [{'long_name': 'Unnamed Road', 'short_name': 'Unnamed Road', 'types': ['route']}, {'long_name': 'Bambu', 'short_name': 'Bambu', 'types': ['administrative_area_level_4', 'political']}, {'long_name': 'Una-Una', 'short_name': 'Una-Una', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kabupaten Tojo Una-Una', 'short_name': 'Kabupaten Tojo Una-Una', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sulawesi Tengah', 'short_name': 'Sulawesi Tengah', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Indonesia', 'short_name': 'ID', 'types': ['country', 'political']}, {'long_name': '94691', 'short_name': '94691', 'types': ['postal_code']}], 'formatted_address': 'Unnamed Road, Bambu, Una-Una, Kabupaten Tojo Una-Una, Sulawesi Tengah 94691, Indonesia', 'geometry': {'bounds': {'northeast': {'lat': -0.5218119999999999, 'lng': 121.903072}, 'southwest': {'lat': -0.525273, 'lng': 121.898438}}, 'location': {'lat': -0.521814, 'lng': 121.899256}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': -0.5218119999999999, 'lng': 121.903072}, 'southwest': {'lat': -0.525273, 'lng': 121.898438}}}, 'place_id': 'ChIJ0w3aQ18zhi0R1tsBHXHXZ2o', 'types': ['route']}",Kabupaten Tojo Una-Una,Indonesia,"-0.626,121.974",2011
2271,12/2/2011,0:22:53,-34.001999999999995,58.078,Earthquake,15.0,,228.0,5.6,MWB,,,28.3,,,0.75,USP000JBQ1,US,US,US,Reviewed,{},,,"-34.002,58.078",2011
2272,12/2/2011,5:19:27,0.121,120.499,Earthquake,75.0,,408.0,5.5,MWB,,,16.5,,,0.99,USP000JBQD,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Indonesia', 'short_name': 'ID', 'types': ['country', 'political']}], 'formatted_address': 'Indonesia', 'geometry': {'bounds': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}, 'location': {'lat': -0.789275, 'lng': 113.921327}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}}, 'place_id': 'ChIJtwRkSdcHTCwRhfStG-dNe-M', 'types': ['country', 'political']}",,Indonesia,"0.121,120.499",2011
2273,12/3/2011,9:27:11,17.95,-59.8,Earthquake,10.0,,381.0,5.6,MWW,,,25.5,,,1.0,USP000JBS6,US,US,US,Reviewed,{},,,"17.95,-59.8",2011
2274,12/5/2011,19:28:37,-4.7589999999999995,133.637,Earthquake,19.2,13.1,196.0,5.7,MWC,,,20.8,,,0.99,USP000JBVG,US,US,GCMT,Reviewed,{},,,"-4.759,133.637",2011
2275,12/7/2011,13:38:28,-1.439,126.514,Earthquake,28.5,6.3,319.0,5.8,MWW,,,29.4,,,0.88,USP000JBXE,US,US,US,Reviewed,{},,,"-1.439,126.514",2011
2276,12/7/2011,22:23:10,-27.899,-70.918,Earthquake,20.0,,473.0,6.1,MWW,,,35.2,,,0.82,USP000JBY0,US,US,US,Reviewed,{},,,"-27.899,-70.918",2011
2277,12/9/2011,19:42:57,47.00899999999999,144.55100000000002,Earthquake,392.2,,714.0,5.7,MWW,,,10.3,,,0.72,USP000JC0A,US,US,US,Reviewed,{},,,"47.009,144.551",2011
2278,12/11/2011,1:47:26,17.986,-99.789,Earthquake,59.0,,578.0,6.5,MWW,,,38.6,,,0.93,USP000JC1Y,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Unnamed Road', 'short_name': 'Unnamed Road', 'types': ['route']}, {'long_name': 'Eduardo Neri', 'short_name': 'Eduardo Neri', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Guerrero', 'short_name': 'Gro.', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Mexico', 'short_name': 'MX', 'types': ['country', 'political']}], 'formatted_address': 'Unnamed Road, Guerrero, Mexico', 'geometry': {'bounds': {'northeast': {'lat': 17.9996639, 'lng': -99.7599685}, 'southwest': {'lat': 17.9675391, 'lng': -99.77344989999999}}, 'location': {'lat': 17.9811494, 'lng': -99.7617319}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.9996639, 'lng': -99.7599685}, 'southwest': {'lat': 17.9675391, 'lng': -99.77344989999999}}}, 'place_id': 'ChIJ28POYdd6zIUR0D7j9X11rAc', 'types': ['route']}",Eduardo Neri,Mexico,"17.986,-99.789",2011
2279,12/11/2011,5:30:58,-24.083000000000002,178.554,Earthquake,555.5,3.3,335.0,5.7,MWC,,,15.0,,,0.83,USP000JC2A,US,US,GCMT,Reviewed,{},,,"-24.083,178.554",2011
2280,12/11/2011,9:54:55,-56.00899999999999,-28.184,Earthquake,116.0,,430.0,6.2,MWW,,,23.5,,,0.94,USP000JC2Q,US,US,US,Reviewed,"{'address_components': [{'long_name': 'South Georgia and the South Sandwich Islands', 'short_name': 'GS', 'types': ['country', 'political']}], 'formatted_address': 'South Georgia and the South Sandwich Islands', 'geometry': {'bounds': {'northeast': {'lat': -53.8525267, 'lng': -25.4663085}, 'southwest': {'lat': -59.91097600000001, 'lng': -38.4301758}}, 'location': {'lat': -54.429579, 'lng': -36.587909}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -53.8525267, 'lng': -25.4663085}, 'southwest': {'lat': -59.91097600000001, 'lng': -38.4301758}}}, 'place_id': 'ChIJJXmoUuK2PbkRvbBNiNp8434', 'types': ['country', 'political']}",,South Georgia and the South Sandwich Islands,"-56.009,-28.184",2011
2281,12/13/2011,7:52:12,0.040999999999999995,123.03,Earthquake,161.0,,536.0,6.0,MWW,,,13.9,,,0.95,USP000JC4Z,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Indonesia', 'short_name': 'ID', 'types': ['country', 'political']}], 'formatted_address': 'Indonesia', 'geometry': {'bounds': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}, 'location': {'lat': -0.789275, 'lng': 113.921327}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}}, 'place_id': 'ChIJtwRkSdcHTCwRhfStG-dNe-M', 'types': ['country', 'political']}",,Indonesia,"0.041,123.03",2011
2282,12/14/2011,0:48:10,-15.382,-174.826,Earthquake,10.0,,283.0,5.8,MWC,,,44.9,,,1.02,USP000JC5U,US,US,GCMT,Reviewed,{},,,"-15.382,-174.826",2011
2283,12/14/2011,5:04:59,-7.551,146.809,Earthquake,135.0,,485.0,7.1,MWW,,,10.6,,,0.78,USP000JC5Z,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Unnamed Road', 'short_name': 'Unnamed Road', 'types': ['route']}, {'long_name': 'Morobe Province', 'short_name': 'Morobe Province', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Papua New Guinea', 'short_name': 'PG', 'types': ['country', 'political']}], 'formatted_address': 'Unnamed Road, Papua New Guinea', 'geometry': {'bounds': {'northeast': {'lat': -7.523490199999999, 'lng': 146.813147}, 'southwest': {'lat': -7.5699709, 'lng': 146.802063}}, 'location': {'lat': -7.5434429, 'lng': 146.8078319}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': -7.523490199999999, 'lng': 146.813147}, 'southwest': {'lat': -7.5699709, 'lng': 146.802063}}}, 'place_id': 'ChIJUU3F8Apa-WgRCiz-Muwr7_E', 'types': ['route']}",Morobe Province,Papua New Guinea,"-7.551,146.809",2011
2284,12/14/2011,11:07:01,-56.533,-143.727,Earthquake,10.0,,10.0,5.5,MWC,,,88.8,,,1.19,USP000JC68,US,US,GCMT,Reviewed,{},,,"-56.533,-143.727",2011
2285,12/15/2011,10:10:07,-32.718,-179.09900000000002,Earthquake,32.0,,423.0,6.0,MWW,,,21.6,,,1.09,USP000JC7P,US,US,US,Reviewed,{},,,"-32.718,-179.099",2011
2286,12/15/2011,15:12:48,31.717,141.631,Earthquake,34.8,9.3,394.0,5.6,MWB,,,24.8,,,1.01,USP000JC80,US,US,US,Reviewed,{},,,"31.717,141.631",2011
2287,12/16/2011,12:54:25,-45.766000000000005,-76.056,Earthquake,10.0,,121.0,5.8,MWW,,,121.9,,,0.97,USP000JC8U,US,US,US,Reviewed,{},,,"-45.766,-76.056",2011
2288,12/19/2011,1:23:24,-1.265,119.63799999999999,Earthquake,10.0,,182.0,5.7,MWW,,,17.9,,,1.06,USP000JCCS,US,US,US,Reviewed,{},,,"-1.265,119.638",2011
2289,12/19/2011,5:32:16,-29.074,-176.863,Earthquake,10.0,,274.0,5.7,MWW,,,68.4,,,0.94,USP000JCCY,US,US,US,Reviewed,{},,,"-29.074,-176.863",2011
2290,12/21/2011,13:37:15,-33.17,-179.017,Earthquake,10.0,,357.0,5.5,MWB,,,19.7,,,0.87,USP000JCFC,US,US,US,Reviewed,{},,,"-33.17,-179.017",2011
2291,12/23/2011,0:58:38,-43.49,172.8,Earthquake,9.7,,243.0,5.8,MWW,,,43.9,,,,USP000JCH0,US,WEL,US,Reviewed,{},,,"-43.49,172.8",2011
2292,12/23/2011,2:18:04,-43.53,172.743,Earthquake,6.9,,199.0,5.9,MWW,,,25.3,,,,USP000JCH9,US,WEL,US,Reviewed,"{'address_components': [{'long_name': '465', 'short_name': '465', 'types': ['street_number']}, {'long_name': 'Marine Parade', 'short_name': 'Marine Parade', 'types': ['route']}, {'long_name': 'South New Brighton', 'short_name': 'South New Brighton', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Christchurch', 'short_name': 'Christchurch', 'types': ['locality', 'political']}, {'long_name': 'Canterbury', 'short_name': 'Canterbury', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '8062', 'short_name': '8062', 'types': ['postal_code']}], 'formatted_address': '465 Marine Parade, South New Brighton, Christchurch 8062, New Zealand', 'geometry': {'bounds': {'northeast': {'lat': -43.5307235, 'lng': 172.7399158}, 'southwest': {'lat': -43.5309946, 'lng': 172.7397979}}, 'location': {'lat': -43.5307354, 'lng': 172.7397834}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': -43.5295100697085, 'lng': 172.7412058302915}, 'southwest': {'lat': -43.5322080302915, 'lng': 172.7385078697085}}}, 'place_id': 'EkU0NjUgTWFyaW5lIFBhcmFkZSwgU291dGggTmV3IEJyaWdodG9uLCBDaHJpc3RjaHVyY2ggODA2MiwgTmV3IFplYWxhbmQ', 'types': ['street_address']}",Christchurch,New Zealand,"-43.53,172.743",2011
2293,12/23/2011,19:12:34,-52.12,27.958000000000002,Earthquake,10.0,,170.0,5.9,MWW,,,38.0,,,1.13,USP000JCJP,US,US,US,Reviewed,{},,,"-52.12,27.958",2011
2294,12/26/2011,4:48:09,-16.198,-173.862,Earthquake,90.0,,536.0,6.0,MWW,,,35.4,,,0.95,USP000JCNA,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Tonga', 'short_name': 'TO', 'types': ['country', 'political']}], 'formatted_address': 'Tonga', 'geometry': {'bounds': {'northeast': {'lat': -15.4060236, 'lng': -173.2543946}, 'southwest': {'lat': -21.8360059, 'lng': -175.9570313}}, 'location': {'lat': -21.178986, 'lng': -175.198242}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -15.4060236, 'lng': -173.2543946}, 'southwest': {'lat': -21.8360059, 'lng': -175.9570313}}}, 'place_id': 'ChIJHdCfu0S2k3ERqeJexcrMbfM', 'types': ['country', 'political']}",,Tonga,"-16.198,-173.862",2011
2295,12/26/2011,16:12:33,-19.168,168.704,Earthquake,44.6,,384.0,5.5,MWW,,,22.1,,,0.91,USP000JCNX,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Vanuatu', 'short_name': 'VU', 'types': ['country', 'political']}], 'formatted_address': 'Vanuatu', 'geometry': {'bounds': {'northeast': {'lat': -12.8064449, 'lng': 170.5023193}, 'southwest': {'lat': -20.5350773, 'lng': 166.0583495}}, 'location': {'lat': -15.376706, 'lng': 166.959158}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -12.8064449, 'lng': 170.5023193}, 'southwest': {'lat': -20.5350773, 'lng': 166.0583495}}}, 'place_id': 'ChIJE2CSyF5giW4RaibQvs85gzQ', 'types': ['country', 'political']}",,Vanuatu,"-19.168,168.704",2011
2296,12/27/2011,15:21:57,51.842,95.911,Earthquake,15.0,,545.0,6.6,MWW,,,17.6,,,0.81,USP000JCQ2,US,US,US,Reviewed,"{'address_components': [{'long_name': '668414', 'short_name': '668414', 'types': ['postal_code']}, {'long_name': 'Kaa-Khemskiy Rayon', 'short_name': 'Kaa-Khemskiy Rayon', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Tuva', 'short_name': 'Tuva', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Russia', 'short_name': 'RU', 'types': ['country', 'political']}], 'formatted_address': 'Tuva, Russia, 668414', 'geometry': {'bounds': {'northeast': {'lat': 51.9408979, 'lng': 95.9870869}, 'southwest': {'lat': 51.3562759, 'lng': 95.50970500000001}}, 'location': {'lat': 51.6896329, 'lng': 95.7706178}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 51.9408979, 'lng': 95.9870869}, 'southwest': {'lat': 51.3562759, 'lng': 95.50970500000001}}}, 'place_id': 'ChIJzezg-OewPV0R8H2B3j_UMEg', 'types': ['postal_code']}",Kaa-Khemskiy Rayon,Russia,"51.842,95.911",2011
2297,12/31/2011,0:19:18,-56.958,-142.457,Earthquake,10.0,,25.0,5.7,MWW,,,74.0,,,1.3,USP000JCVB,US,US,US,Reviewed,{},,,"-56.958,-142.457",2011
2298,1/1/2012,5:27:56,31.456,138.072,Earthquake,365.3,2.7,628.0,6.8,MWW,,,10.8,,,0.84,USP000JCWS,US,US,US,Reviewed,{},,,"31.456,138.072",2012
2299,1/5/2012,1:13:40,-17.691,-173.543,Earthquake,35.0,,224.0,5.6,MWC,,,76.3,,,1.26,USP000JD26,US,US,GCMT,Reviewed,{},,,"-17.691,-173.543",2012
2300,1/5/2012,9:35:32,18.325,-70.361,Earthquake,39.8,3.2,373.0,5.5,MWW,,,35.3,,,1.01,USP000JD2Q,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Unnamed Road', 'short_name': 'Unnamed Road', 'types': ['route']}, {'long_name': 'Peravia', 'short_name': 'Peravia', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Dominican Republic', 'short_name': 'DO', 'types': ['country', 'political']}, {'long_name': '94000', 'short_name': '94000', 'types': ['postal_code']}], 'formatted_address': 'Unnamed Road, 94000, Dominican Republic', 'geometry': {'bounds': {'northeast': {'lat': 18.3529632, 'lng': -70.3486838}, 'southwest': {'lat': 18.3228463, 'lng': -70.3827957}}, 'location': {'lat': 18.3335902, 'lng': -70.3700142}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 18.3529632, 'lng': -70.3486838}, 'southwest': {'lat': 18.3228463, 'lng': -70.3827957}}}, 'place_id': 'ChIJQdF0fmRSpY4RWFuHVcJuYoM', 'types': ['route']}",Peravia,Dominican Republic,"18.325,-70.361",2012
2301,1/6/2012,18:54:39,-6.341,-107.31200000000001,Earthquake,10.0,,216.0,5.5,MWC,,,83.4,,,0.96,USP000JD4T,US,US,GCMT,Reviewed,{},,,"-6.341,-107.312",2012
2302,1/7/2012,18:38:08,-28.613000000000003,-176.935,Earthquake,10.0,,393.0,5.7,MWW,,,23.4,,,0.83,USP000JD6D,US,US,US,Reviewed,{},,,"-28.613,-176.935",2012
2303,1/9/2012,4:07:15,-10.617,165.16,Earthquake,28.0,,592.0,6.4,MWW,,,16.4,,,0.88,USP000JD8K,US,US,US,Reviewed,{},,,"-10.617,165.16",2012
2304,1/10/2012,18:36:59,2.4330000000000003,93.21,Earthquake,19.0,,443.0,7.2,MWW,,,17.0,,,1.09,USP000JDAR,US,US,US,Reviewed,{},,,"2.433,93.21",2012
2305,1/12/2012,3:20:50,36.994,141.071,Earthquake,16.0,,614.0,5.5,MWW,,,15.3,,,0.77,USP000JDCR,US,US,US,Reviewed,{},,,"36.994,141.071",2012
2306,1/12/2012,14:11:08,-52.113,28.151999999999997,Earthquake,10.0,,81.0,5.5,MWC,,,35.8,,,0.92,USP000JDD9,US,US,GCMT,Reviewed,{},,,"-52.113,28.152",2012
2307,1/13/2012,16:02:23,-60.548,-27.073,Earthquake,10.0,,60.0,5.6,MWC,,,40.8,,,0.99,USP000JDEQ,US,US,GCMT,Reviewed,{},,,"-60.548,-27.073",2012
2308,1/14/2012,16:36:21,19.202,121.156,Earthquake,17.0,,352.0,5.8,MWW,,,21.2,,,0.92,USP000JDGG,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Philippines', 'geometry': {'bounds': {'northeast': {'lat': 21.2412572, 'lng': 127.6444784}, 'southwest': {'lat': 4.2259, 'lng': 116.1474999}}, 'location': {'lat': 12.879721, 'lng': 121.774017}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 19.7610407, 'lng': 130.6600275}, 'southwest': {'lat': 3.6346296, 'lng': 114.583481}}}, 'place_id': 'ChIJY96HXyFTQDIRV9opeu-QR3g', 'types': ['country', 'political']}",,Philippines,"19.202,121.156",2012
2309,1/15/2012,13:40:16,-60.975,-56.071999999999996,Earthquake,10.0,,117.0,5.9,MB,,50.0,87.4,,,1.05,USP000JDHP,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Antarctica', 'short_name': 'AQ', 'types': ['country', 'political']}], 'formatted_address': 'Antarctica', 'geometry': {'bounds': {'northeast': {'lat': -60.1086999, 'lng': 180}, 'southwest': {'lat': -90, 'lng': -180}}, 'location': {'lat': -75.250973, 'lng': -0.071389}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -60.1086999, 'lng': 180}, 'southwest': {'lat': -90, 'lng': -180}}}, 'place_id': 'ChIJS3WQM3uWuaQRdSAPdB--Um4', 'types': ['country', 'political']}",,Antarctica,"-60.975,-56.072",2012
2310,1/15/2012,13:40:20,-60.948,-56.113,Earthquake,8.0,,147.0,6.6,MWW,,,19.6,,,1.14,USP000JDHQ,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Antarctica', 'short_name': 'AQ', 'types': ['country', 'political']}], 'formatted_address': 'Antarctica', 'geometry': {'bounds': {'northeast': {'lat': -60.1086999, 'lng': 180}, 'southwest': {'lat': -90, 'lng': -180}}, 'location': {'lat': -75.250973, 'lng': -0.071389}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -60.1086999, 'lng': 180}, 'southwest': {'lat': -90, 'lng': -180}}}, 'place_id': 'ChIJS3WQM3uWuaQRdSAPdB--Um4', 'types': ['country', 'political']}",,Antarctica,"-60.948,-56.113",2012
